record_id,alert_month,alert_section,drug_name,dosage_form,batch_number,mfg_date,expiry_date,manufacturer_raw,manufacturer_id,manufacturer_canonical,manufacturer_state,state,failure_reason,failure_categories,label_claim_disputed,testing_lab,lab_type,lab_name_canonical,source_url,source_type,parse_confidence,parse_flags
NSQ_2020-01_387fddbd9757,2020-01,central_lab,Olmemark-40 (Olmesartan Medoxomil Tablet IP 40 mg),,TPT8689,2018-06,2020-05,"M/s. Trugen Pharmaceuticals Pvt. Ltd., Village-Tejjupur, Near Chodiala Rly. Station Roorkey, Dist-Haridwar (UK)-247661.",1696,Trugen Pharmaceuticals Pvt. Ltd,Uttarakhand,,Dissolution,dissolution,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_ambiguous_pin:247
NSQ_2020-01_4952eebf7fa1,2020-01,state_lab,Radin Syrup (Ranitidine Oral Solution I.P.),,S18J025,2018-10,2020-09,"M/s. Shri Hari Pharmaceuticals Plot No. 767/1, Vadsar-Motibhoyan Road, Vill-Vadsar-382721, Taluka, Kalol, Dist-Gandhinagar, Gujarat.",1489,Shri Hari Pharmaceuticals,Gujarat,Gujarat,Assay,assay,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_57b59fea0795,2020-01,central_lab,Albendazole Tablets IP 400 MG,,8600119,2019-01,2021-12,"M/s. Karnataka Antibiotics & Pharmaceuticals Limited Plot No.14, II Phase, Peenya, Bangalore-560058.",784,Karnataka Antibiotics & Pharmaceuticals Ltd,Karnataka,Karnataka,Dissolution,dissolution,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_7459e8770841,2020-01,central_lab,Fluconazole Tablets,,TOH-02,2019-04,2021-03,"M/s. Om Biomedic Pvt. Ltd., Plot No.68,69, 82 & 83, Sector-6A, Sidcul, Haridwarâ??249403 (Uttarakhand).",1148,Om Biomedic Pvt. Ltd,Uttarakhand,Uttarakhand,Uniformity of Dispersion,uniformity_of_dispersion,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_7afc296b58a9,2020-01,state_lab,(Amoxycillin Dispersible Tablets IP 250 mg ),,LBT-1578,2019-03,2020-09,"M/s. Legen Healthcare, Plot No.20, Sector-5, Parwanoo, Distt.Solan.(H.P.) 173220",837,Legen Healthcare,Himachal Pradesh,Himachal Pradesh,Uniformity of Dispersion,uniformity_of_dispersion,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_7d51526536f1,2020-01,central_lab,Ampicillin Capsules I.P. 250 mg,,CB181217,2018-12,2020-11,"M/s. Micron Pharmaceuticals, 2117, A-2, Phase III, G.I.D.C, Vapi-396195, Gujarat.",1047,Micron Pharmaceuticals,Gujarat,Gujarat,Assay,assay,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_820898fc9c39,2020-01,central_lab,Vitamin B-complex Tablet (Prophylactic) NFI (III),,T8605,2018-12,2020-05,"M/s. Zest Pharma, Plot No.275, Sector F, Sanwer Road,Indore (M.P.) 452015.",1847,Zest Pharma,Madhya Pradesh,Madhya Pradesh,Assay of Vitamin B1,assay,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_8545ce76bb60,2020-01,central_lab,Pantoprazole Gastro- resistant Tablets I.P.,,T-6988,2018-08,2020-07,"M/s. Kwality Pharmaceuticals Ltd., Nagkalan, Majitha Road, Amritsar Punjab.",816,Kwality Pharmaceuticals Ltd,Punjab,Punjab,Description,description_labelling,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_8acefe05ea94,2020-01,central_lab,REGUNAC ? 50 (Diclofenac Gastro- Resistant Tablets I.P. 50 mg),,FZ57F801,2018-06,2021-05,"M/s. Zim Laboratories Limited, B-21/22, MIDC Area, Kalmeshwar -441501, Dist. Nagpur, Maharashtra.",1850,Zim Laboratories Limited,Maharashtra,Maharashtra,Description,description_labelling,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_8e4f629940cd,2020-01,state_lab,Dressipad (1 Surgical Dressing 10cm. X 10cm.),,KSCD-12,2017-11,2020-10,"M/s. K.S. Surgical Pvt. Ltd. Vill-Begmabad, Budhana, Unchi Sadak, Modi Nagar, U.P.",762,K.S. Surgical Pvt. Ltd,Uttar Pradesh,Uttar Pradesh,Sterility test,sterility,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_97dc45a46da9,2020-01,state_lab,Albendazole Tablets IP 400 MG,,ABTW-05,2019-01,2021-12,"M/s. Nestor Pharmaceuticals Limited 11, Western Extension Area, Faridabad-121001 (Haryana).",1103,Nestor Pharmaceuticals Limited,Haryana,Haryana,Dissolution,dissolution,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_a01eb7c103cf,2020-01,state_lab,Albendazole Tablets I.P. 400mg,,9622,2019-02,2022-01,"M/s. Orissa Drugs & Chemicals Ltd. 1, Mancheswar Industrial Estate, Bhubaneswar Odisha.",1169,Orissa Drugs & Chemicals Limited,Odisha,Odisha,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_a1980138e73a,2020-01,state_lab,Gabapentin Tablets IP 300 Mg,,STN-181861,2019-03,2021-02,"M/s. Terrace Pharmaceuticals (P)Ltd. 3-B (a), Phase-III, Industrial Area Sansarpur Terrace, Distt. Kangra (H.P)-176501",1657,Terrace Pharmaceuticals (P) Ltd,Himachal Pradesh,Himachal Pradesh,Description and Related substances,related_substances|description_labelling,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:176501|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_ae06b3885b81,2020-01,central_lab,Diclofenac Sodium Tablets I.P.,,DF-R008,2019-02,2021-01,"M/s. Bengal Chemicals & Pharmaceuticals Ltd., 115-C, Industrial Estate, Pologround, Indore â?? 452015.",223,Bengal Chemicals & Pharmaceuticals Ltd,West Bengal,Madhya Pradesh,Disintegration,disintegration,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:452015
NSQ_2020-01_b16e3640144d,2020-01,central_lab,Oral Rehydration Salts IP,,GP19127,2019-02,2022-01,"M/s. Globela Pharma Pvt. Ltd., 357, 358 GIDC, Sachin, Surat-394230, Gujarat.",566,Globela Pharma Pvt. Ltd,Gujarat,Gujarat,Assay for Potassium,assay,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_b4c2df6f28c8,2020-01,state_lab,Oral Rehydration Salts IP,,GP19128,2019-02,2022-01,"M/s. Globela Pharma Pvt. Ltd., 357, 358 GIDC, Sachin, Surat-394230, Gujarat.",566,Globela Pharma Pvt. Ltd,Gujarat,Gujarat,Assay for Potassium,assay,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_bb72d1acd63c,2020-01,central_lab,THEOIMMUNE (Pro-Biotic Capsules),,GC190060,2019-02,2021-01,"M/s. Theon Pharmaceuticals Ltd., Vill: Saini Majra, Tehsil Nalagarh, Dist. Solan, Himachal Pradesh-174101.",1662,Theon Pharmaceuticals Ltd,Himachal Pradesh,Himachal Pradesh,"Assay of Streptococus faecalis, Clostridium butyricum, Bacillus mesentericus, and Lactic Acid bacillus",assay,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_c4196f83db18,2020-01,state_lab,Ferrous Sulphate and Folic Acid Tablets I.P.,,IFTJ18028,2018-09,2020-08,"M/s. Vivek Pharmachem (India) Ltd. EPIP, Bari Brahmana, Jammu-181133.",1783,Vivek Pharmachem (India) Ltd,Rajasthan,Jammu and Kashmir,Disintegration,disintegration,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:181133|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_c47987ef63f4,2020-01,central_lab,Ranitidine Injection I.P.,,RI-138,2018-12,2020-11,"M/s. Rathi Laboratories (Hindustan) Pvt. Ltd. Industrial Area, Patna-800013.",1303,Rathi Laboratories (Hindustan) Pvt. Ltd,Bihar,Bihar,Particulate matter,particulate_matter,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:800013
NSQ_2020-01_c533909ec1be,2020-01,central_lab,Depotex 16 mg (Methylprednisolone Tablets IP),,AFV1010,2019-03,2021-02,"M/s. Zydus Healthcare Ltd., Manufatured at : Vill. Saini Majra, Nalagarh-Ropar Road, Nalagarh, Distt.: Solan-HP.",1856,Zydus Healthcare Ltd,Gujarat,,Dissolution,dissolution,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2020-01_ce24a200e91d,2020-01,central_lab,Amloclav 625 (Amoxycillin & Potassium Clavulanate Tablets I.P.),,BT136026,2018-04,2020-03,"M/s. Shashi Pharma, S.N. 77/P, At Vill. Dhanot, Chhatral-382729, Ta. Kalol. Dist. Gandhinagar (Guj.)",1471,Shashi Pharma,Gujarat,Gujarat,"Water, Dissolution and Assay",dissolution|water_content|assay,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:382729
NSQ_2020-01_cf53ca7ef8d8,2020-01,state_lab,Telmisartan Tablets I.P. 40mg,,TMA1001,2019-02,2021-01,"M/s. Sai Mirra Innopharm Pvt. Ltd. 288 & 299, SIDCUL Estate, Ambattur, Chennai-600098 Tamilnadu.",1391,Sai Mirra Innopharm Pvt. Ltd,Tamil Nadu,Tamil Nadu,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:600098|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_d12288e45f51,2020-01,state_lab,Albendazole Tablets I.P. 400mg,,8491015,2019-03,2021-02,"M/s. Bengal Chemicals & Pharmaceuticlas Ltd. 164, Maniktala Main Road, Kolkata-700054.",225,Bengal Chemicals & Pharmaceuticlas Ltd,West Bengal,West Bengal,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:700054|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_dd3cd0c77dfd,2020-01,central_lab,"Absorbent Cotton Wool I.P.,",,A/1812,2018-12,2021-11,"M/s. Altus Surgical Pvt. Ltd., 21/D, Mahagujarat Ind. Estate, Sarkhej-Bavla Road, Moraiya, Ahmedabad.",98,Altus Surgical Private Limited,Gujarat,,Water Soluble Substances and Sulphated Ash Content,assay,,CDL Kolkata,central,"Central Drugs Laboratory, Kolkata",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match
NSQ_2020-01_e034bd4b0532,2020-01,state_lab,Frusemide Tablets I.P. 40 mg. (Rasix),,7127,2017-06,2020-05,"M/s.Ramson Remedies 186-187, Industrial Focal Point, Amritsar, A.O. 2G Floor, Baktawar, Malabar Hill, Mumbai-6.",1301,Ramson Remedies,Punjab,,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,state_not_derived:no_match|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2020-01_e92003a1b0c9,2020-01,central_lab,Decodil Expectorant,,LF19008,2019-02,2021-01,"M/s. Ortin Laboratories Ltd., 275 & 278 (part) I.D.A. Pashamilaram 502307, Sanga Reddy Dist. Telangana.",1175,Ortin Laboratories Ltd,Telangana,Telangana,pH,ph,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,
NSQ_2020-01_f044d18dd8eb,2020-01,state_lab,Preginate (Doxylamine Succinate and Pyridoxine Hydrochloride Tablets),,ZD18715,2018-07,2020-06,"M/s. Skymap Pharmaceuticals Pvt. Ltd. B-3, Dev Bhoomi Industrial Estate Puhana, Iqbalpur Road, Roorkee-247667 Uttarakhand.",1512,Skymap Pharmaceuticals Pvt. Ltd,Uttarakhand,Uttarakhand,Adulterated,spurious,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Jan-2020&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_01328d9aa8c8,2019-12,central_lab,Nitroglycerin Controlled Release Tablet (Nitromed-CR 6.4 Tablets),,CRT-190618,2019-06,2021-05,"M/s. Civron Pharmaceuticals, 13, Industrial Area, Phase-III, Sansarpur-Terrace, Distt. Kangra (H.P.)",364,Civron Pharmaceuticals,Himachal Pradesh,Himachal Pradesh,Assay,assay,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,
NSQ_2019-12_042ce9fa75f7,2019-12,state_lab,Ciprofloxacin Tablets I.P. 500mg. (Cipjohn- 500),,HTN813D,2018-04,2021-03,"M/s. Himalaya Meditek Pvt. Ltd., Plot No. 35 & 36, Pharmacity, Selaqui, Industrial Area, Dehradun-248197 (Uttarakhand)",648,Himalaya Meditek Pvt. Ltd,Uttarakhand,Uttarakhand,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_0bbb30279cb7,2019-12,state_lab,Cefadroxil Tablets I.P. 500mg. (Cedoxil-500),,T-16549,2018-03,2020-02,"M/s. Jackson Laboratories Pvt. Ltd., Bye Pass, Majitha Road, Amritsar-143004 (Punjab)",732,Jackson Laboratories Pvt. Ltd,Punjab,Punjab,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_109b62cf9aee,2019-12,state_lab,Calcium with Vitamin D3 Tablets,,TAK8162AL,2018-06,2020-05,"M/s. Hindustan Laboratories, Plot No. 5-9, Survey No.-38/2, Aliyali, Palghar (W), Maharashtra-401404",655,Hindustan Laboratories Limited,Maharashtra,Maharashtra,Assay of Vitamin D3,assay,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_12b21cd385d1,2019-12,state_lab,Rabeprazole Sodium Tablets I.P. (Rebz-20),,DVTE679B,2018-06,2020-05,"M/s. Digital Vision, 176, Mauza Ogli, Nahan Road, Kala-Amb, Dist-Sirmour, H.P.-173030",438,Digital Vision,Himachal Pradesh,Himachal Pradesh,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_161ff448cd7c,2019-12,state_lab,Ondansetron Hydrochloride Tablets I.P. 4 mg. (Emigo 4),,ZLC1AQ8004,2018-08,2021-07,"M/s. Zuventus Healthcare Ltd., 5119, Oberoi Garden Estate, D-wing, Kandivali, Andheri(E), Mumbai-400072",1854,Zuventus Healthcare Ltd,Maharashtra,Maharashtra,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:400072|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_16cb29241787,2019-12,state_lab,Telmisartan Tablets I.P. 40 mg.,,TMA1001,2019-02,2021-01,"M/s. Sai Mirra Innopharm Pvt. Ltd., 288 & 299, SIDCO Estate, Ambattur, Chennai-600098",1391,Sai Mirra Innopharm Pvt. Ltd,Tamil Nadu,Tamil Nadu,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:600098|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_184ec6c63f3d,2019-12,central_lab,Lactulose Oral Solution USP (LACTOLOOK SOLUTION),,S-11366,2019-04,2021-03,"M/s. Montek Biopharma, 45, Himuda Ind. Area Bhatolikalan, Baddi, Dist. Solan (H.P.)",1069,Montek Biopharma,Himachal Pradesh,Himachal Pradesh,Assay,assay,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,
NSQ_2019-12_225e2a2b8c91,2019-12,central_lab,CEFIXIME IP (COMPACTED),,CFEC190215,2019-06,2022-05,"M/s. Covalent Laboratories Pvt Ltd, Survey No. 374, Gundla Machnoor Village, Hathnoor Mandal, Sanga Reddy, Telangana 502296",393,Covalent Laboratories Pvt Ltd,Telangana,Telangana,"pH, water content & Assay",ph|water_content|assay,,CDL Chennai,central,"Central Drugs Testing Laboratory, Chennai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,
NSQ_2019-12_292fdb2c27c5,2019-12,central_lab,Norfloxacin Tablets IP 400 mg,,T8422,2018-08,2020-07,"M/s. Zest Pharma, Plot No. 275, Sector F, Sanwer Road, Indore (M.P.)-452015",1847,Zest Pharma,Madhya Pradesh,Madhya Pradesh,Dissolution,dissolution,,CDTL Mumbai,central,"Central Drugs Testing Laboratory, Mumbai",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,
NSQ_2019-12_2cae9d0079b9,2019-12,central_lab,Pre And Probiotic Capsules-DS,,UPPC-1808,2018-11,2020-04,"M/s. Heal (India) Laboratories Pvt. Ltd., No. 197/1, Periyapalayam Road, Manjankaranai-601102, Tamil Nadu",619,Heal (India) Laboratories Pvt. Ltd,Tamil Nadu,Tamil Nadu,"Identification and Assay of Streptococcus faecalis T-110 JPC, Clostridium butyricum TO-A, Bacillus mesentericus TO- A JPC, Lactobacillus sporogenes.",identification|assay,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,
NSQ_2019-12_343790bd9dff,2019-12,state_lab,Ursodeoxycholic Acid Tablets IP 300 mg ( UDILIV 300 TABLETS),,010924D7,2019-01,2021-01,"Allegedly Mfd by: M/s. Abbott India Limited, L 18/19, Verna Industrial Area, Verna, Salcette, Goa-403722",89,Allegedly Mfd by: M/s. Abbott India Limited,Goa,Goa,Identification,identification,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
NSQ_2019-12_3988ce41edd8,2019-12,central_lab,"Ferrous Ascorbate, Folic Acid and Mecobalamin Suspension (Ferikind-M Suspension",,A6APS006,2019-03,2020-08,"M/s. Akums Drugs & Pharmaceuticals Ltd., 22, Sector-6A, I.I.E., SIDCUL, Haridwar-249403 (Uttarakhand)",68,Akums Drugs & Pharmaceuticals Ltd,Uttarakhand,Uttarakhand,Assay of Folic Acid,assay,,RDTL Chandigarh,central,"Regional Drugs Testing Laboratory, Chandigarh",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,
NSQ_2019-12_3b9018e9fd17,2019-12,state_lab,Azithromycin Tablets I.P. 500 mg (Zolid 500),,RAL-048,2018-06,2020-05,"M/s. Ronak Life Care Pvt. Ltd., R.S. No. 41 (Part) Vill-Rajpur, TA. & Dist- Patan-384265, Ahmedabad",1362,Ronak Life Care Pvt. Ltd,Gujarat,Gujarat,Dissolution,dissolution,,RDTL Guwahati,central,"Regional Drugs Testing Laboratory, Guwahati",https://cdscoonline.gov.in/CDSCO/filteredNsqDrugTable?month=Dec-2019&source=All&tab=nsq,portal_json,1.0,state_derived_from_pin:384265|alert_section_disputed:published_state_lab_but_cdsco_laboratory:cdsco_seven
